set,city,label_id,pano_id,present
hf_validated,newberg-or,2252,DlMkR9SxzBPxzmHVdT_aaQ,1
hf_validated,seattle-wa,20314,8a-O-etpZAEalnK7xwYMXA,1
hf_validated,chicago-il,10543,nNJq4arGg9jbmvpF0hQ_sg,1
hf_validated,seattle-wa,233803,o_hqvAjhiyShPAGURDel2w,1
hf_validated,pittsburgh-pa,2684,gN4234rLvEik41uFxq_0ow,1
hf_validated,columbus-oh,16480,wHfXp7QoqJ-G4OUyRYuRtQ,1
hf_validated,chicago-il,672,oytzFcgdsHWOZ4Se6MuI8Q,1
hf_validated,columbus-oh,26756,pYxd9GJqQK2OSh6ET4DXyg,1
hf_validated,chicago-il,21381,pHSPCrFgfI1xNH2xUJZEtw,1
hf_validated,newberg-or,3904,doi7HXXxflI2PTyEdaGcEQ,1
hf_validated,newberg-or,8369,LInz8y8f_83DifTjr54IeA,1
hf_validated,pittsburgh-pa,179,jX_XBc9Iu0kj__LjbMDzIg,1
hf_validated,oradell-nj,3621,bB8u2GSk9bmNJzU94ovQ4w,1
hf_validated,columbus-oh,27248,Km5gEwbOGg6L6QvP1z9pkQ,1
hf_validated,newberg-or,2481,fzKxWHAwbXlmHBpDN3RPCg,1
hf_validated,seattle-wa,232142,lf1nzqAvMSp1LJiBovCQ6A,1
hf_validated,columbus-oh,30935,FVp74R_tw0hKUc4bt-1b1A,1
hf_validated,oradell-nj,5268,LW8BGJWg75H3LeFl1s4wHQ,1
hf_validated,seattle-wa,178689,OkUVI062S6jG1JdVZZXlDg,1
hf_validated,newberg-or,3134,UlKj45fEPJUpRQO_sG_ong,1
hf_validated,seattle-wa,138322,rUslboUohS5aucimYJ6IDg,1
hf_validated,columbus-oh,22529,Ilf4E7F7OxTS3icAccyVuQ,1
hf_validated,pittsburgh-pa,16254,f-UkeekjzUMRchu5Sma1zg,1
hf_validated,chicago-il,2379,lQWxTugD3fZ8sbemahE-Iw,1
hf_validated,walla-walla,498,UdVkW0tKr6moXhisPWzVsA,1
hf_validated,seattle-wa,3245,Lzh3lL_2bbN_Y50h94JGcw,1
hf_validated,cdmx,7115,AFYiaMh1MHY_tFUqnONvWw,1
hf_validated,pittsburgh-pa,15230,Do80e6izaRVslWjboCTniQ,1
hf_validated,seattle-wa,234306,DTjboiihjZY04r4mN2VabA,1
hf_validated,newberg-or,2152,bSxCID6uBCpZmFV3qtVn2Q,1
hf_validated,chicago-il,10818,C23i0j4QphzlWkLm7Wv6ag,1
hf_validated,columbus-oh,29172,dOAfmRhOE0tKE3Twa_AK4g,1
hf_validated,seattle-wa,165978,zSbeVoC5-AmcN7_u2qtacw,1
hf_validated,columbus-oh,38920,rDvkO7ri6riMMKUrtrToAQ,1
hf_validated,columbus-oh,35257,JA4rWfcoPArggHN-be0dUQ,1
hf_validated,chicago-il,1856,Kl_RYGCZF19BJEPLm75ANA,1
hf_validated,newberg-or,6027,ZmOkWp3vImeKDBxWmx82xA,1
hf_validated,seattle-wa,5619,US9mnpwgVzsXp5LLHy_MlQ,1
hf_validated,newberg-or,540,Q70TPJhaWJ81lsV3I_oZlw,1
hf_validated,spgg,50076,K4MubMWizwlI7BW7wG52eg,1
hf_validated,oradell-nj,10945,9gfXljYDq0JE5tAPjqMQHw,1
hf_validated,chicago-il,11125,rlShuWgDAhs_3FjPhsrYuQ,1
hf_validated,seattle-wa,134,RoOyujZ_v9GlaDgmKdclvw,1
hf_validated,columbus-oh,14670,uJNE7diGe3j2Xiwf4OwIeA,1
hf_validated,oradell-nj,12378,AnCcXknGnJY63vTaO9g6KQ,1
hf_validated,pittsburgh-pa,11105,EpU-9Y4FKlkz5wK4dMwlxg,1
hf_validated,columbus-oh,29215,vyF6f3mc9ux6rOoklNUinA,1
hf_validated,columbus-oh,25380,aJZfCem6ws_zvM_nigKfuQ,1
hf_validated,chicago-il,22062,405LHkwrW4wch64Rz9w3UA,1
hf_validated,newberg-or,3676,BXRpQcSCGeDCPOMxCTelvA,1
hf_validated,chicago-il,10056,UdDirCZrUzeKsHzj39jl_g,1
hf_validated,chicago-il,421,Hf8qNhuvqnwoQDu2no73eA,1
hf_validated,newberg-or,9355,qO7nNZjWKXqbhaPjOSRYTw,1
hf_validated,columbus-oh,33120,wHM0GLx_IpvThCiZLf491g,1
hf_validated,newberg-or,17475,Rw9ceVuZDsmdJIFxY0r4lQ,1
hf_validated,columbus-oh,1476,4kot8m2Q66FN0t8SGFKcQw,1
hf_validated,columbus-oh,19403,4NTi3MClThqX5sxmBD3ung,1
hf_validated,seattle-wa,54010,goGeUGX_kWf-rqqwftazQw,1
hf_validated,chicago-il,11145,skgl48lAe7MRJ0FhDU90SA,1
hf_validated,seattle-wa,141755,wjFUZDCGgFBrtea-dTdOsQ,1
hf_validated,seattle-wa,270615,bULNAlNZJhRI3RGfoXTO7g,1
hf_validated,chicago-il,1929,cKAzXSiRk9GIXzTCtfSz7g,1
hf_validated,chicago-il,977,BcJ9a6ekAmMor5Kxfu1aFA,1
hf_validated,columbus-oh,8850,yZLeXbq6dxsrNIBrWQSSfA,1
hf_validated,seattle-wa,269211,kUUYkXskwbbIC8deiBvYeg,1
hf_validated,cdmx,7245,eDN4qJYuiTuYU--7wI8U1A,1
hf_validated,newberg-or,5546,xXr8tTOzhVAwYwrCa13AlA,1
hf_validated,chicago-il,10906,57m266B9_wOXaU1-N4Y9hg,1
hf_validated,chicago-il,7724,09lSia0ic53tTFXGpo88Ig,1
hf_validated,seattle-wa,98472,ayxxc-VAUs5UAW6Lt9VV_w,1
hf_validated,pittsburgh-pa,109,jemxTliwW4WYVaERXkZ6QA,1
hf_validated,columbus-oh,17044,nMcmXCpvFMU5nNZfT0rr-Q,1
hf_validated,cdmx,7238,4bnRRGa6iK9eHz9UcluGvA,1
hf_validated,seattle-wa,194273,TirtZKRwU_CjkK1xo2sHSg,1
hf_validated,seattle-wa,19625,_A5rFjTmvnz4rrDVYUvdzw,1
hf_validated,pittsburgh-pa,16154,vIjiwIPrZxRqMj_Dk6fFYQ,1
hf_validated,seattle-wa,180548,KGErxesz5ZT38m70GBn5fQ,1
hf_validated,columbus-oh,13361,bj8EA0cnz-q7yNBdR-jr4Q,1
hf_validated,columbus-oh,27358,pYxd9GJqQK2OSh6ET4DXyg,1
hf_validated,amsterdam,820,XSHEWN4QWRg4MIrAn238Rw,1
hf_validated,seattle-wa,138969,BRloZCzgSG2gPYZ-bK78jw,1
hf_validated,columbus-oh,27569,abKgWl3Mkkz7g0E_ZbdLsw,1
hf_validated,seattle-wa,245956,MXg6-VtKwZXtyGl-jbM7hA,1
hf_validated,columbus-oh,10255,jepb2ogXnTHDia6V1gKiyQ,1
hf_validated,pittsburgh-pa,15082,nxLdl08ZuNAdps_MFcTDLA,1
hf_validated,newberg-or,3721,a9WGVMrnOhJ-BF6b9RW8Rg,1
hf_validated,seattle-wa,748,4hG3lFtq1TUcNVnOA5L08Q,1
hf_validated,seattle-wa,265629,VCOrLcDD959gbqOE-XMUMA,1
hf_validated,oradell-nj,8130,BTTPIpWuPotpQ-U0xWbe5w,1
hf_validated,chicago-il,1980,qKSIDUJRakW0WMJWEmkEug,1
hf_validated,amsterdam,978,KNKD3jK_U697QEIrlgL0Kw,1
hf_validated,walla-walla,177,s7KJ23Z2_nSnADLPHtdgpw,1
hf_validated,chicago-il,9221,4Qqb3ldTWnP4vC0mmurtPA,1
hf_validated,columbus-oh,13360,bj8EA0cnz-q7yNBdR-jr4Q,1
hf_validated,chicago-il,1564,oF8Bx0KvESGZSa3fiTFVpQ,1
hf_validated,chicago-il,9663,MIoLA4vvLRYe5s8hZc8r4A,1
hf_validated,oradell-nj,3727,kaWBvSOgeSlQ5fYMayzTKQ,1
hf_validated,newberg-or,12804,cKz86j1s1IUcpfxUVI-7ig,1
hf_validated,cdmx,4683,FCm2CpzjtChSZjyVUHGJ0w,1
hf_validated,columbus-oh,1846,ODN56l8Y1x7tx-CWyOssGw,1
hf_validated,columbus-oh,1575,bupABfzsq5hef7C-nHeKow,1
hf_validated,seattle-wa,98554,9XWs8GNsRqZ15jZ1lOkaAQ,1
hf_validated,oradell-nj,10941,Yu1NIob5Zxf7AyGMlXiuoQ,1
hf_validated,chicago-il,4961,wBQaG5SmchficeR3txOuZg,1
hf_validated,columbus-oh,1857,qoMGoo5OybQIbOHvVBRgDg,1
hf_validated,chicago-il,22824,lENqJShH4q0toVV77Invlg,1
hf_validated,seattle-wa,95437,11LOmhXbFON28yOSxF5BoA,1
hf_validated,seattle-wa,1178,Rv4Qykv2Ru5AxSRJPyCfvA,1
hf_validated,cdmx,4323,FCm2CpzjtChSZjyVUHGJ0w,1
hf_validated,pittsburgh-pa,3691,URmLCKa_YqvhXaLkDfxXTA,1
hf_validated,newberg-or,11440,XJpWTT3WfQDBlnCjaxPJYA,1
hf_validated,spgg,6275,rayfRMi7daH5adHoNz4H4A,1
hf_validated,columbus-oh,8708,BUIwZLcAkrn8_fbKF6LrfA,1
hf_validated,chicago-il,10011,nZJmzeOMUhz92eDpVqbbNA,1
hf_validated,seattle-wa,183096,RFtQFYRtZHfCbbIBKUPm1A,1
hf_validated,chicago-il,11592,BorPy80qokO3Dh7lUZ67lA,1
hf_validated,columbus-oh,16073,fqTTSa0WZMTk9nmKSagJmg,1
hf_validated,columbus-oh,33274,NGUaIR4DH7nKefhJuQTbbQ,1
hf_validated,chicago-il,10979,8RkajyyzgBsmPtrt5xhR9Q,1
hf_validated,oradell-nj,6418,evlMyX7gN7BYYVXpN8-Psg,1
hf_validated,columbus-oh,24393,jQWxwjjPa5odkdKumtVw2g,1
hf_validated,cdmx,5400,vfwkgH6Y82Po54QNkFqK6w,1
hf_validated,seattle-wa,269010,syVp8melaf9kxoOUcCHPdQ,1
hf_validated,seattle-wa,235666,Pa5qY-6CTtmYxePrDLDq-Q,1
hf_validated,pittsburgh-pa,5553,gH9v3hf5hVbQAgIgzK2QeA,1
hf_validated,chicago-il,8073,OU7r_dZZXcLFwHUqkcavnQ,1
hf_validated,chicago-il,4806,HP95yEMYBhBvfjQ9clW48Q,1
hf_validated,seattle-wa,98946,XqCVtl1uJ_sbvepKknKudw,1
hf_validated,spgg,1432,yEvU94qVhQjWHt7yHNf6QQ,1
hf_validated,chicago-il,13059,41zqvFRjWzqFXarNR9GdpQ,1
hf_validated,chicago-il,6057,xa_MQ7pn9ayCa7hgL1xDnw,1
hf_validated,chicago-il,13499,dE4rQZYgVPDKjORG_56bng,1
hf_validated,cdmx,29765,b7uB02LYwzrUQkDjTsy-Tg,1
hf_validated,seattle-wa,239753,b7r3mkEV9SYdltN6WrKsaA,1
hf_validated,oradell-nj,6725,V-peAPS9EEYhY8tQxzduiw,1
hf_validated,newberg-or,5302,gOldsKnqn9q2rNINqdVq_w,1
hf_validated,seattle-wa,148086,MSJPFRB2ENXqdgyKoGXZoA,1
hf_validated,chicago-il,6157,FjYKR3dK7k9Hop8Xs5c25Q,1
hf_validated,seattle-wa,267670,cSyKILOxvSw5SGOkj04TtA,1
hf_validated,newberg-or,15072,MJx4OesBRo1qX8tdmUDM-Q,1
hf_validated,pittsburgh-pa,3943,9kKKTY9Q-et7VGQsbjcnEQ,1
hf_validated,oradell-nj,5255,KcQtTMkI-Qf9XL34TL-I5Q,1
hf_validated,seattle-wa,113036,Zc26YRXvkgf6xrSPxn_MKw,1
hf_validated,columbus-oh,14638,uScDxCd4_4xmG3eKxhu6ow,1
hf_validated,newberg-or,13,9AtO470FyzSn_-XZ-6TPYQ,1
hf_validated,columbus-oh,24325,2_rSZ3zKU_-R5wd81wOVjQ,1
hf_validated,seattle-wa,11661,CZSIElt9M9QjYff6GPT8MA,1
hf_validated,oradell-nj,13794,XpygTrza-ZKpNGJzxnHhqw,1
hf_validated,newberg-or,1182,XJpWTT3WfQDBlnCjaxPJYA,1
hf_validated,chicago-il,6434,iGdv7bpra2MNtykH-5n3FQ,1
hf_validated,columbus-oh,16551,HGv-6cjg1GvwMVgvttPR3g,1
hf_validated,pittsburgh-pa,9240,63bUgTU_4ZsJenSDpEEomw,1
hf_validated,newberg-or,11337,6SkIZu-H0cThgn2l_kOIwg,1
hf_validated,pittsburgh-pa,13054,bJJ-XFRK7DwnI6b5ySCLog,1
hf_validated,seattle-wa,122973,L3sgKE2E7E9tf9V065Q4Kw,1
hf_validated,chicago-il,12545,SHcSmvqzkbymuNVscAYozA,1
hf_validated,seattle-wa,96688,dlDQyznM5kdT5FODDUtt7w,1
hf_validated,chicago-il,2597,p0iWWrz6HL3MrabBYmmQRQ,1
hf_validated,seattle-wa,104182,-BHPjKRKrAqaoD7NuvNpxg,1
hf_validated,seattle-wa,252945,-Nj7M0JOqbtH147N0LmIvQ,1
hf_validated,cdmx,2355,vZH3PXV4YPWqY-LYSSgrtQ,1
hf_validated,seattle-wa,178904,xHu-rqaQy0GB46RLTolP3A,1
hf_validated,newberg-or,14436,IOsZwK1HtXRHfJL2I8kwCQ,1
hf_validated,chicago-il,411,7forUcdCQ2ndprYtCgpuNQ,1
hf_validated,oradell-nj,3866,2da8-JK9IcnoqbyPHO0mVw,1
hf_validated,seattle-wa,167312,qLmJ4Mrbd7DA89RCsYEWEg,1
hf_validated,newberg-or,134,o80xlj0GSry-e2oqhc4-Ng,1
hf_validated,newberg-or,9478,BoinmmSEIpEI06R2mxyyrQ,1
hf_validated,chicago-il,3035,4dNl_XvBaNYRE0nbs_Og8g,1
hf_validated,pittsburgh-pa,12893,H7ha_hg0ZP_ZbqGnAJS_Zg,1
hf_validated,newberg-or,22,dslJGqaol13AzhdnPA1epA,1
hf_validated,pittsburgh-pa,13611,HV4f7LUHz6HZQk95DNP_3g,1
hf_validated,columbus-oh,16985,PYDMOILGIT9N9yzMfZzfbg,1
hf_validated,seattle-wa,200230,brKpweD_v4JeiF4I0vt6tA,1
hf_validated,amsterdam,29853,EO9SYXkUfxb2WJr24Z_CCQ,1
hf_validated,cdmx,7286,r0ZhxqCEADE6e8wnhkOBWA,1
hf_validated,seattle-wa,147550,285Lqqvl43-pvqhBRiOXkw,1
hf_validated,columbus-oh,22628,Jobk2k_u--s99Sg-unqE2w,1
hf_validated,cdmx,2948,EZsv9QZNz9NEmS14DCIoNQ,1
hf_validated,columbus-oh,26906,iVPfOTNNArB1XPCScPSfMw,1
hf_validated,columbus-oh,2325,hrJd6Uic90Kv_f1eYOOWwA,1
hf_validated,spgg,78053,AKUomO3QumEUJj5SLpNIeA,1
hf_validated,chicago-il,10576,TXu5Xzsm8H9vLvywWU7pFw,1
hf_validated,oradell-nj,11489,YKdFkKvGZqzt_0mMYChz-g,1
hf_validated,seattle-wa,170454,kfV9z6q_XnGwOACDTHmyvA,1
hf_validated,newberg-or,5881,RocjX-7V6DNQ9pWqpEDWtg,1
hf_validated,columbus-oh,35287,ksUX0CkSoP3vX3Ng9vMA8w,1
hf_validated,pittsburgh-pa,14002,RcX1fj08W3AUlha7eQbplg,1
hf_validated,pittsburgh-pa,3819,qkjP0sWyixi2UBCVfkXPLg,1
hf_validated,chicago-il,8387,pTgSUjnhKaBnJqLuAH9ADA,1
hf_validated,seattle-wa,161539,OkCpbjumayffI_k7VNO6iQ,1
hf_validated,columbus-oh,11027,bZZt9LcLImTXkcH2lxcwGg,1
hf_validated,seattle-wa,170426,C-wa10Yps2Q06iGlYpXHPQ,1
hf_validated,seattle-wa,234284,rAdzf6bUAfhy_aUu9trV-A,1
hf_validated,newberg-or,11185,Mv16oI_whZTV7KwTOG8KMQ,1
hf_validated,newberg-or,5122,f_i2fikOxG1ieUqCh5Fseg,1
hf_validated,chicago-il,10766,1SOEReoFhKp4s2VaRuG2xQ,1
hf_validated,oradell-nj,12675,4X1hraXr_G5eOyqlSmqw3Q,1
hf_validated,seattle-wa,217688,Kc_dA3OdSPBDfs1Y3hgLRg,1
hf_validated,columbus-oh,19999,HGLXkVJVX0gRR0LFKh70Bg,1
hf_validated,columbus-oh,27040,qA-e1T6oA7kSgBcDMqwmlw,1
hf_validated,seattle-wa,171924,aDujKQ0X7dlHnPHBjuRaUQ,1
hf_validated,chicago-il,9573,CyrZ18tuXmiPlzj-qj5MOw,1
hf_validated,chicago-il,19143,FnSFGeZjgKoO-L6pM3Vh7A,1
hf_validated,chicago-il,43037,K05wEEZpmtBfkxHMDOCmNw,1
hf_validated,seattle-wa,80049,rjH-Z_Ba6fC6JazX7WCkdw,1
hf_validated,chicago-il,2059,fHRhRNv0nzzzIDw3Fs0ujw,1
hf_validated,chicago-il,28885,hJrSG1Ywl3qWYUPsjUCdGQ,1
hf_validated,chicago-il,2618,62nwFloYQ_BbL7bjqp4_8Q,1
hf_validated,oradell-nj,12306,cxJ8Pysaya7S_PhChgHuzA,1
hf_validated,chicago-il,7141,qcllaIf1wYj55NuQEPfpRw,1
hf_validated,chicago-il,14197,cqufrt9gcCL1oUbz0FxQKw,1
hf_validated,spgg,56590,1yPV3zuIjMl7j479aQ-2PA,1
hf_validated,seattle-wa,245996,F_KiAHLE3hzNBPm4urocxg,1
hf_validated,cdmx,4026,kRx7Kasg52hrHuxZ5fM-Ow,1
hf_validated,columbus-oh,1284,jKQhdZuRDGCFhO-qba_GAw,1
hf_validated,seattle-wa,208178,pny94uMwMTveoX9DwguyKw,1
hf_validated,spgg,14802,D6nabHCjBHt0clRLQ4E3NA,1
hf_validated,seattle-wa,158788,KGD3kx8Q1RDe77lgmwPAJg,1
hf_validated,oradell-nj,7675,4AEneKHQ8kVqV-r0FEPqKA,1
hf_validated,newberg-or,2537,2ceYqMBTcohEfLnYpxtUUQ,1
hf_validated,spgg,57340,clR0wHOfAVHCbMwPBghojQ,1
hf_validated,seattle-wa,245753,bc5EhFFg5W2FxTRJCm7SkA,1
hf_validated,oradell-nj,7320,tzs-2eVrtssL0pi6buS5Cg,1
hf_validated,spgg,11017,EyaBhzbX2UQbOY58Gz1wLg,1
hf_validated,newberg-or,5716,VCuBhwMIUr1nq6HPJmaZrA,1
hf_validated,seattle-wa,31038,ExSSw9yD_9aocgz1ChbWwQ,1
hf_validated,pittsburgh-pa,4744,GG0yQtBZznuOetH2b1Ahig,1
hf_validated,seattle-wa,212903,eFRAOzUBMQkwZ_X4xKpDDg,1
hf_validated,seattle-wa,208187,pVgjivpLlM4EfS0GgToHHw,1
hf_validated,seattle-wa,253045,tQ0GPF8gNBI2YXaFwdlDKg,1
hf_validated,pittsburgh-pa,14939,G0Zh9xxkTrdBNwwc1hA92Q,1
hf_validated,chicago-il,9874,8agXNynXVqVVLhZr2UfjGQ,1
hf_validated,seattle-wa,134120,8dDFwBGPvYRhYGDMx_fydw,1
hf_validated,columbus-oh,15624,ltXo4wq26sJFfqwsZr6QxA,1
hf_validated,chicago-il,4815,Kgx2Rjw3elJdMViQ89Sqmw,1
hf_validated,columbus-oh,30937,FVp74R_tw0hKUc4bt-1b1A,1
hf_validated,newberg-or,7413,Ke4_2e_coy0t1bCLz5ntiQ,1
hf_validated,seattle-wa,7497,SiL7KutEaHtPE07CQabUUA,1
hf_validated,newberg-or,2236,JI7WuWxy8IqJpsmrJnGySA,1
hf_validated,seattle-wa,72293,5VM8Qbj76zIhHZx9fKcVUQ,1
hf_validated,chicago-il,7875,tj-JkSzmFRKDV6TK-G_A9A,1
hf_validated,oradell-nj,6572,KcQtTMkI-Qf9XL34TL-I5Q,1
hf_validated,chicago-il,8403,yn08BmCFG6I1cay4FtWyqQ,1
hf_validated,cdmx,7585,GL8Wnt2TH0KDjhxqd2zkgA,1
hf_validated,chicago-il,1901,uGOFwVX8eNb79ngMtbWa0A,1
hf_validated,pittsburgh-pa,7731,1K2MXKTRtQjdaVN2sQUBgg,1
hf_validated,columbus-oh,27539,DwM9LETR9yqUZys81JyNIg,1
hf_validated,chicago-il,11582,ZoXJ6Tloapx0M1bsGEIHRw,1
hf_validated,seattle-wa,43381,gTnn6wUgO0CDb11_lSkykQ,1
hf_validated,oradell-nj,9919,M7qsCXmx-Q2rZn_JMpz8Rw,1
hf_validated,chicago-il,14124,NGoq8zpoT4Yz2RSJZNPqgQ,1
hf_validated,newberg-or,6535,MDiZbXVZxx4vYf1WZGQYAA,1
hf_validated,columbus-oh,107,E4OjHipebdXYHlybtlg7LQ,1
hf_validated,seattle-wa,260077,ILz0yu80jmi_m7a2AWZJRA,1
hf_validated,chicago-il,20860,Sp1S-44NAhlhs8ljBcF7eQ,1
hf_validated,chicago-il,10493,z3BYkNlIB1qiMEVEeBc67Q,1
hf_validated,oradell-nj,9924,Ut_xh27vHcGLRZO-zpbcxg,1
hf_validated,seattle-wa,260741,vqnO7WYRh2UtJk4xCU4Xog,1
hf_validated,chicago-il,4309,ko_2-dro3t3nwYGo1CG7aQ,1
hf_validated,pittsburgh-pa,6591,axRXRT9OID2VyV_K6dL8-Q,1
hf_validated,chicago-il,374,MoAe1B8wpmxeDWZ1-GJ0fw,1
hf_validated,oradell-nj,12678,TwhFZ4tOYC2hZ-lKqLDoRQ,1
hf_validated,spgg,29294,7wJOUVc9ZCFZyWUEmWdbkA,1
hf_validated,columbus-oh,782,dB4e5ZvLsZz5hs_Ktu5WwA,1
hf_validated,oradell-nj,5390,ejgsnskbUOGYa-g3XMwqSA,1
hf_validated,seattle-wa,119677,a00_9xCXtCPSnM3onfxQlQ,1
hf_validated,cdmx,7225,xexROdM5JvfN1vBi3oEu4g,1
hf_validated,cdmx,5849,I7c6wJLZP58pGYmx36XyFA,1
hf_validated,cdmx,4829,HMNw-2SyKzzI-JInn9_Nfw,1
hf_validated,chicago-il,10720,FoVAf8iFgc7W1PEOWsnaeA,1
hf_validated,chicago-il,4357,Jwqjw616mS26PsDBvZG54w,1
hf_validated,newberg-or,18167,rhRkdCjhSHKv7EAbrGbWuQ,1
hf_validated,newberg-or,9343,KoZvlJZkoeJ0ls5klccSfA,1
hf_validated,seattle-wa,142743,HVqRrr4bp4QUPYte3K9SnA,1
hf_validated,seattle-wa,161163,PFC9ofER6ZeGzQJhRckIpw,1
hf_validated,seattle-wa,162476,mIXkXRXaT2YoocbTX59qCQ,1
hf_validated,oradell-nj,13750,ScCzSyZ1e5lWNcy0qLyZnA,1
hf_validated,newberg-or,3597,5r4HhzfcRcabJofoIhMGkA,1
hf_validated,chicago-il,1771,bM_7cf5l81Rri42kj9ZX7g,1
hf_validated,spgg,87106,64rXqq1RXylxweirL5Jzhw,1
hf_validated,chicago-il,12050,7vzQuEGt664x0QXYJrInHg,1
hf_validated,oradell-nj,2539,6n8Lhhl3N5Zv_FkP0lcfpg,1
hf_validated,seattle-wa,38464,HAPriQXlLlgQJ5xhjLk6vw,1
hf_validated,pittsburgh-pa,8369,Y8S5mPBqKfTMAy-EBqUbLQ,1
hf_validated,pittsburgh-pa,9559,I8DepwuZSolKQ7QSVmWTfg,1
hf_validated,newberg-or,6026,ZmOkWp3vImeKDBxWmx82xA,1
hf_validated,columbus-oh,10113,EA_2uwyH3BohJLjXsLFIPA,1
hf_validated,seattle-wa,16004,kXJ4jMpO4x7EqLOaoyirYQ,1
hf_validated,cdmx,7110,LaL1vU53shajKNaZPdEu9A,1
hf_validated,oradell-nj,6574,2yU4Dr2Iw3DK72NRjvau-Q,1
hf_validated,columbus-oh,33356,oXB9qxKReNWyl3_TB-1y4A,1
hf_validated,walla-walla,326,lWnRBA9Ez99LA33CiU_j6A,1
hf_validated,newberg-or,829,sVXXMw7GzJSW1BR-v2bhVw,1
hf_validated,chicago-il,325,DOnz0I7czqKqoasHFQ2jVw,1
hf_validated,seattle-wa,168855,WB1VYSfjfA_ldxEnZf95OQ,1
hf_validated,seattle-wa,237185,FkiRYurKjSl1MPvgVtqoGQ,1
hf_validated,seattle-wa,194323,FT-XkaOoh0U0WTUofEso3Q,1
hf_validated,chicago-il,10467,fo1F0nf213PkRVwzOtc21Q,1
hf_validated,seattle-wa,234255,UGphfIIBG1H-hRGnVE_ncg,1
hf_validated,pittsburgh-pa,8584,cNvpPGuS_XYBDqm58qyTzA,1
hf_validated,columbus-oh,17043,nMcmXCpvFMU5nNZfT0rr-Q,1
hf_validated,chicago-il,19163,warGF5nU79bJKw7Q1bDahQ,1
hf_validated,chicago-il,11249,M07bFxVyGP9fOy9OsVf8jA,1
hf_validated,columbus-oh,23,7ErkXPfoR5yC8CzOF48j2Q,1
hf_validated,newberg-or,6030,ZmOkWp3vImeKDBxWmx82xA,1
hf_validated,pittsburgh-pa,11632,guEU-evatLsTiVvZMYnHjw,1
hf_validated,columbus-oh,25011,I7z3zPFKAmQkheEu111LZA,1
hf_validated,newberg-or,3361,LPTvszTZ10mas8b9n9YVyw,1
hf_validated,chicago-il,21057,aBuitGizVcnPwkBbB2cz6w,1
hf_validated,spgg,100142,PbW6p2le_4KT0U382bZSig,1
hf_validated,chicago-il,10570,TEmPhNx3Pz8AThrrXdhD9A,1
hf_validated,seattle-wa,115338,iY5qdrbmnJLgDUuhR4yPdA,1
hf_validated,chicago-il,4861,K998vZ_AXu6qLduBZkF9DA,1
hf_validated,chicago-il,46777,7gUVG-nQLX1x5i3QgYmI4Q,1
hf_validated,seattle-wa,102382,LlSQ1nTeJzcd_ZHwARJVkg,1
hf_validated,seattle-wa,195764,5MpLxMJ8mkJOwmpBksAKcw,1
hf_validated,cdmx,5926,-5rsXIrnT276n1W1w_HSkw,1
hf_validated,seattle-wa,268965,O3Kc0QxaikbbnyaiigrY6w,1
hf_validated,chicago-il,9049,DSOvYa9qCyU9CerqcYPRog,1
hf_validated,seattle-wa,106014,H9z97erjbNgsGkmJzSOaHw,1
hf_validated,pittsburgh-pa,9989,RX7yUWEKwlyj5W9TK-_STw,1
hf_validated,chicago-il,319,UErjI00_NVKU9Qyj8zq8Lg,1
hf_validated,columbus-oh,8875,lvyuBnUmgH93bOE2M3g3zQ,1
hf_validated,chicago-il,20482,CN00pGsU2WXHpuq3sZj-vQ,1
hf_validated,seattle-wa,70998,sj8CF3aEVchrBl4CaC_dTg,1
hf_validated,newberg-or,257,BXRpQcSCGeDCPOMxCTelvA,1
hf_validated,columbus-oh,14644,uScDxCd4_4xmG3eKxhu6ow,1
hf_validated,newberg-or,9867,laiGuRyeutJP83NpPhoifw,1
hf_validated,chicago-il,1167,ZPhN2dqmq3-0dAj72d3Y8g,1
hf_validated,columbus-oh,1599,1ae7SuUDlcTW9TBg6vN_3Q,1
hf_validated,spgg,17338,xIydwiMOlrI4S5BclTbKYg,1
hf_validated,columbus-oh,2371,iQ-xMcUy_IATK-23Kh-qQQ,1
hf_validated,oradell-nj,6847,IbcOJfs88pSB22ybO3TINQ,1
hf_validated,oradell-nj,13105,PCNnTMOe-A8uRGVq8Xkyug,1
hf_validated,chicago-il,5512,aPieKBqUnfGE248jOoRzIQ,1
hf_validated,seattle-wa,52526,dDlygoKF6rQE7l5kdvwhDg,1
hf_validated,chicago-il,1459,6fR5pDm3T8Po7B0oF7I-1w,1
hf_validated,oradell-nj,6092,VEbuqFZIQrQOzm__uzt4IA,1
hf_validated,columbus-oh,820,TMZRgdEZHaOFVG27rfRiXg,1
hf_validated,newberg-or,5969,DlMkR9SxzBPxzmHVdT_aaQ,1
hf_validated,pittsburgh-pa,13540,jwtks8IP3MMcx3mb5uGtHg,1
hf_validated,seattle-wa,82716,AOIUf5bcG3AJdVybNfxxAA,1
hf_validated,columbus-oh,29626,hnkNAJ3rn7XIv3UAC-NU_g,1
hf_validated,newberg-or,504,QejAIXdPEKr-MJeacv_QHQ,1
hf_validated,oradell-nj,7047,y6mV_HuYc13Id-ViKm-gQg,1
hf_validated,seattle-wa,265310,P-nlH9ghsEkPKlj39A2iQA,1
hf_validated,pittsburgh-pa,16382,zj-IWZrFaMuNYKiJWku02A,1
hf_validated,columbus-oh,16891,thCPj8wT0gz5HoSwMtREUw,1
hf_validated,amsterdam,1110,1GIXHFehrd1Xbu2JbmzlFw,1
